JOB #,PART #,REMARKS,YEAR,MONTH,MTH.LBR.HR,MTH.LAB.OVER.HR,MTH.LAB.AMT,YTD.OVERHEAD,TOTAL.MATERIAL,TOTAL
6510,2440,"INTERNATIONAL 9100, 1999, M10559 VIN2HSFPAEN7XC023592",2015,7,0,0,0,,1529.94,1529.94
6686,27402,8000 LB CAP CATERPILLAR SS# 5KB02291  MOD# T80DSTR,2015,1,0,0,0,0,1536.31,1536.31
3594,3200,TORIT DONALDSON ECB-6 DUST COLLECTOR S/N1G080876,2015,4,0,0,0,,1538.4,1538.4
6626,2440,"COMBI-LIFT 3 WHEELER, 10,000 LB CAP. S/NC5423 ",2015,7,0,0,0,,1541.47,1541.47
6560,27402,VIN#1FV6HLAAXXHB76519 1999 FREIGHTLINER,2015,8,0,0,0,,1549.07,1549.07
1444,27402,"QUINCY 50HP AIR COMPRESSOR, QNW-V-50-F S/N 1006515735, M05957",2015,8,0,0,0,,1558,1558
6655,27402,COMBI-LIFT 2006 10000 LB CAP S/N 6930 MDL CL20100LA55,2015,6,0,0,0,,1561.78,1561.78
6632,27402,"COMBILIFT 2005 MDL CL22100LA47, 1000 LB CAP. S/N5424",2015,12,0,0,0,,1565.08,1565.08
6630,27402,"COMBI-LIFT 2007 MDL CL20100LA55 10000 LB CAP S/N 7981, 3 STAGE MAST.",2015,1,0,0,0,0,1569.93,1569.93
6641,27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/N 5347",2015,7,0,0,0,,1577.61,1577.61
6541,27402,2001 INTERNATIONAL LIC# B31622L MDL 8100 VIN 1HSHBAHNX1H265587,2015,3,0,0,0,,1596.36,1596.36
2407,3200,I-R 1 T AIR CRANE 16196 R0J04245V ,2015,3,0,0,0,,1609.17,1609.17
3510,27402,10 PAD ACCO VACU-LIFT  MOD XB3200-14-4-3-8 B10,2015,4,0,0,0,,1611.75,1611.75
6510,2440,"INTERNATIONAL 9100, 1999, M10559 VIN2HSFPAEN7XC023592",2015,8,0,0,0,,1615.38,1615.38
6679,3405,"KOMATSU 2000, 4670 LB. CAP FORKLIFT S/N515402A, MDL FG2STLP-12",2015,4,0,0,0,,1615.97,1615.97
6645,27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/N 5349",2015,6,0,0,0,,1616.85,1616.85
2429,3405,ROBBINS & MEYERS 15 TON BRIDGE CRANE HIGH BAY EAST END.  SERIAL # 36431 FA1,2015,5,0,0,0,,1617.51,1617.51
6483,27402,"DORSEY 48' X 102" CURTAIN VAN 1994 VIN #1DTP80120RP033650 LIC# 4739TL""ORSEY 48' X 102" CURTAIN VAN 1994 VIN #1DTP80120RP03""RSEY 48' X 102" CURTAIN VAN 1994 VIN""SEY 48' X 102" CURTAI""EY 48' ",2015,7,0,0,0,,1626.54,1626.54
6482,2440,"TAUTLINER WIDE-FRAME DUAL AXLE SEMI- TRAILER,MOD.TS2W,#1UYTS2454GC7985 01",2015,8,0,0,0,,1627.83,1627.83
1407,3200,QUNICY NW SERIES 240 CFM 75 HP,2015,7,0,0,0,,1628.65,1628.65
6636,3317,"1973 HYSTER DIESEL, H150F, D6D 2048,  TIRE SIZE - 825-15.",2015,10,0,0,0,,1640.72,1640.72
3527,2958,GENERAL SUPPORT EQUIPMENT,2015,12,0,0,0,,1640.86,1640.86
2408,3200,HARRINGTON 1 TON HOIST 11-1-06,2015,4,0,0,0,,1647.71,1647.71
6640,2440,"COMBILIFT 10,000 LB CAP. MDL CL22100LA47 S/N C5441",2015,4,0,0,0,,1652.66,1652.66
6629,27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/N 5422",2015,12,0,0,0,,1656.54,1656.54
6541,27402,2001 INTERNATIONAL LIC# B31622L MDL 8100 VIN 1HSHBAHNX1H265587,2015,4,0,0,0,,1677.82,1677.82
6603,27402,COMBI-LIFT 2006 10000 LB CAP S/N 6931 MDL CL20100LA55,2015,8,0,0,0,,1680.47,1680.47
6542,27402,1999 INTERNATIONAL 2HSFPAENOXC02591 LIC#A21146U,2015,3,0,0,0,,1681.2,1681.2
6632,27402,"COMBILIFT 2005 MDL CL22100LA47, 1000 LB CAP. S/N5424",2015,11,0,0,0,,1696.76,1696.76
6475,27402,"TRAILER 32', LIC # 4450MY, TIRE 11.00 X 24.5, TRLR WT. 6580 LBS.",2015,8,0,0,0,,1699.24,1699.24
6642,3200,RAYMOND ELECTRIC #902-4DE4RTN,2015,12,0,0,0,,1707.74,1707.74
2407,3200,I-R 1 T AIR CRANE 16196 R0J04245V ,2015,11,0,0,0,,1720.22,1720.22
6545,27402,1998 INTERNATIONAL VIN #2HSFPANXWC062882 LIC# A31711P,2015,5,0,0,0,,1720.34,1720.34
4669,27402,"METL-SAW 2' X 12' X 8" S/N 0428 MODEL CS214-T8""ETL-SAW 2' X 12' X 8" S/""TL-",2015,6,0,0,0,,1730.1,1730.1
6686,27402,8000 LB CAP CATERPILLAR SS# 5KB02291  MOD# T80DSTR,2015,10,0,0,0,,1734.45,1734.45
4097,4700,CTL COIL UPERDER & HYDRAULIC UNIT,2015,10,0,0,0,,1748,1748
2407,3200,I-R 1 T AIR CRANE 16196 R0J04245V ,2015,1,0,0,0,0,1774.48,1774.48
6550,27402,1999 INTERNATIONAL LIC# B27933P VIN# 2HSFPAEN9XC023593,2015,7,0,0,0,,1776.68,1776.68
6550,27402,1999 INTERNATIONAL LIC# B27933P VIN# 2HSFPAEN9XC023593,2015,3,0,0,0,,1783.32,1783.32
6603,27402,COMBI-LIFT 2006 10000 LB CAP S/N 6931 MDL CL20100LA55,2015,5,0,0,0,,1790.04,1790.04
6644,27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP S/N C5348",2015,4,0,0,0,,1794.8,1794.8
6655,27402,COMBI-LIFT 2006 10000 LB CAP S/N 6930 MDL CL20100LA55,2015,3,0,0,0,,1797.41,1797.41
6554,27402,2003 INTERNATIONAL TRACTOR LIC # B69067G VIN # 2HSCAAPN43C060790,2015,7,0,0,0,,1798.37,1798.37
5810,3405,BIRCHFIELF BOILER CO. 5373 (FACTORY HEAT,2015,11,0,0,0,,1806.75,1806.75
6632,27402,"COMBILIFT 2005 MDL CL22100LA47, 1000 LB CAP. S/N5424",2015,7,0,0,0,,1808.83,1808.83
6483,27402,"DORSEY 48' X 102" CURTAIN VAN 1994 VIN #1DTP80120RP033650 LIC# 4739TL""ORSEY 48' X 102" CURTAIN VAN 1994 VIN #1DTP80120RP03""RSEY 48' X 102" CURTAIN VAN 1994 VIN""SEY 48' X 102" CURTAI""EY 48' ",2015,6,0,0,0,,1817.15,1817.15
4202,3200,GENERAL ELECTRIC EL7215008 VOLTS:230 CYCLE:360 AMPS:120,2015,4,0,0,0,,1820,1820
3210,27402,MULTICAM NW CNC ROUTER TABLE W/ DEKKER VACUUM PUMPS & CHIP RECOVERY SYSTEM,2015,3,0,0,0,,1820,1820
6685,4700,JLG 60' BOOM LIFT,2015,3,0,0,0,,1828.32,1828.32
2634,27402,"GSE SAWHORSE SCALE 10,000 LB CAP MOD 350 S/N 530754",2015,10,0,0,0,,1836.87,1836.87
6486,27402,"1995 FOUNTAINE 48"X102" FLAT BED TRAILER VIN #13N1482CS1568774 LIC # 8691-TM""995 FOUNTAINE 48"X102" FLAT BED TRAILER VIN #13N1482CS1568""95 FOUNTAINE 48"X102" FLAT BED TRAILER VI""5 FOUNTAINE 48"X102" FLAT"" FOUNTAINE",2015,5,0,0,0,,1845.98,1845.98
6552,2440,PETERBUILT 2002 TRACTOR MLD 330 LI# YAFD401 VIN# 2XPNAZ7X62M580904,2015,7,0,0,0,,1851.83,1851.83
6611,3200,HYSTER 1997 S50XM 5000 LB CAP FORKLIFT S/N 187VO5505U,2015,5,9.47,0,176.89,,1693.44,1870.33
2226,3200,HYCLE GRINDERS,2015,10,0,0,0,,1872.88,1872.88
6539,27402,1998 INTERNATIONAL LIC # B21675T VIN # 1HSHBAHN2XH624680 M11877,2015,12,0,0,0,,1874.94,1874.94
3483,3405,"GENERAL SUPPORT EQUIP. AIR HOSES, WATER HOSES, HY-CYCLE DROP CORDS, HAND TOOLS",2015,4,0,0,0,,1880.05,1880.05
6555,27402,"PETERBUILT 378, 2006, 80,000 GVW, MO5898 VIN 1XPFD49X86D643847, LIC. # B75616P",2015,3,0,0,0,,1882.9,1882.9
6550,27402,1999 INTERNATIONAL LIC# B27933P VIN# 2HSFPAEN9XC023593,2015,1,0,0,0,0,1885.29,1885.29
6642,3200,RAYMOND ELECTRIC #902-4DE4RTN,2015,3,0,0,0,,1886.22,1886.22
6603,27402,COMBI-LIFT 2006 10000 LB CAP S/N 6931 MDL CL20100LA55,2015,7,0,0,0,,1892.73,1892.73
6699,27402,1997 HYSTER 8000LB CAP MDL S80 XL BCS S/ND004D036430,2015,9,0,0,0,,1906.85,1906.85
6613,4700,"TOYOTA 8000 LB. 1999, MDL 52-6FGCU35-BCS S/N 62680 M105744",2015,11,0,0,0,,1921.29,1921.29
6628,27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/NC5421 ",2015,10,0,0,0,,1937.21,1937.21
5011,4700,"C T L LINE W/HERR-VOSS LVLR#87N1301-57 STAMCO SHEAR(CAU. REMFG.)3/8" W/ ACCES."" T L LINE ",2015,1,0,0,0,0,1939.96,1939.96
2439,2440,YALE 5 TON OVERHEAD CRANE MDL 900821 S/N AG-082511,2015,4,0,0,0,,1941.67,1941.67
6548,2440,1HTSDAAN6XH651645-LIC C39320D,2015,7,0,0,0,,1941.86,1941.86
4666,27402,HE&M HYDRAULIC BAND SAW  S/N 600598 MODEL #H130HA-DC,2015,6,0,0,0,,1955.58,1955.58
2620,27402,1000 # CAP SCALE  W/PORTA-TRONIC 800 19 X 25 BASE  W/GE 600 INDICATOR,2015,4,0,0,0,,1976.48,1976.48
4202,3200,GENERAL ELECTRIC EL7215008 VOLTS:230 CYCLE:360 AMPS:120,2015,8,0,0,0,,1994.72,1994.72
6628,27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/NC5421 ",2015,8,0,0,0,,2023.43,2023.43
6693,27402,"HYSTER 2005, 10000 LB CAP. MDL S155XL2 S/N C024V01767B, M03579",2015,10,0,0,0,,2060.07,2060.07
6630,27402,"COMBI-LIFT 2007 MDL CL20100LA55 10000 LB CAP S/N 7981, 3 STAGE MAST.",2015,6,0,0,0,,2064.09,2064.09
6644,27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP S/N C5348",2015,10,0,0,0,,2071.96,2071.96
6641,27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/N 5347",2015,4,0,0,0,,2092.02,2092.02
3100,27402,MACH4 3080C WATERJET SYSTEM PO M08584,2015,9,0,0,0,,2096.18,2096.18
6478,27402,"BUSBY 32' X 102" FB TRAILER LIC #4051SC""USBY 32' X 102" FB TRAI""SBY 32' ",2015,4,0,0,0,,2097.67,2097.67
6645,27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/N 5349",2015,8,0,0,0,,2103.38,2103.38
6641,27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/N 5347",2015,10,0,0,0,,2109.63,2109.63
6655,27402,COMBI-LIFT 2006 10000 LB CAP S/N 6930 MDL CL20100LA55,2015,8,0,0,0,,2114.88,2114.88
3201,3200,"BARRET #2 ELBOW LATHE 2384 ACW DESIGN 24" OD X 8" OD , 1/2" WALL""ARRET #2 ELBOW LATHE 23",2015,10,0,0,0,,2126.37,2126.37
6823,75 S,"WHSE, 10,229 SQ FT LEASED TO WASTE MGMT.",2015,3,0,0,0,,2131.97,2131.97
6690,2440,"RAYMOND 6,000# SIDELOADER MDL 71-SLTN S/N 071-99-01864/N/AUX",2015,4,0,0,0,,2132,2132
5452,3405,MILLER MAXSTAR 350 MDL AUTO LINE 208/575 S/N LJ130466L,2015,5,0,0,0,,2137.27,2137.27
4665,27402,"METL-SAW 12' X 12' X 8" CAP S/N 0345 MODEL #NF1214,T8""ETL-SAW 12' X 12' X 8" CAP S/N""TL-SAW 1",2015,1,0,0,0,0,2145.2,2145.2
6644,27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP S/N C5348",2015,12,0,0,0,,2153.21,2153.21
3210,27402,MULTICAM NW CNC ROUTER TABLE W/ DEKKER VACUUM PUMPS & CHIP RECOVERY SYSTEM,2015,2,0,0,0,,2169.52,2169.52
6684,3200,"RAYMOND S/N EF-A-95-4435 MOD #4D-R45TT 4000 LB CAP 60"FORKS 12FT AUX CARRIAGE""AYMOND S/N EF-A-95-4435",2015,5,0,0,0,,2197.11,2197.11
6630,27402,"COMBI-LIFT 2007 MDL CL20100LA55 10000 LB CAP S/N 7981, 3 STAGE MAST.",2015,4,0,0,0,,2206.34,2206.34
3201,3200,"BARRET #2 ELBOW LATHE 2384 ACW DESIGN 24" OD X 8" OD , 1/2" WALL""ARRET #2 ELBOW LATHE 23",2015,3,0,0,0,,2212.7,2212.7
6654,2958,"HYSTER 1998 6000 LB CAP FORKLIFT H60XM S/N D177B44951V 5000 HRS, M03681",2015,4,0,0,0,,2222.94,2222.94
6484,27402,"COMET 48' X 102" CURTAIN TRAILER 1993 VIN #1C0F48022PS039557 LIC #4741TL""OMET 48' X 102" CURTAIN TRAILER 1993 VIN #1C0F48022PS039""MET 48' X 102" CURTAIN TRAILER 1993 VIN #""ET 48' X 102" CURTAIN TRAIL""T 48' X 102" C"" 4",2015,9,0,0,0,,2224.35,2224.35
3483,3405,"GENERAL SUPPORT EQUIP. AIR HOSES, WATER HOSES, HY-CYCLE DROP CORDS, HAND TOOLS",2015,8,0,0,0,,2236.47,2236.47
6645,27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/N 5349",2015,10,0,0,0,,2240.75,2240.75
4682,27402,AMADA HORRIZONTAL BANDSAW TYPE VII MDL HA407W S/N 45731024 M02879,2015,7,0,0,0,,2249.16,2249.16
6537,2440,1996 FOR LA9000 LIC# LACH558 VIN# 1FTYS95L8TVA08374,2015,10,0,0,0,,2253.39,2253.39
5732,3200,8196/300 SN #4167 GEIT NDT-U STANDARD INDUSTRIAL X-RAY PROCESSOR,2015,5,0,0,0,,2257.46,2257.46
6603,27402,COMBI-LIFT 2006 10000 LB CAP S/N 6931 MDL CL20100LA55,2015,2,0,0,0,,2264.17,2264.17
5215,3200,8 CYLINDER 200 TON PRESS MODEL #200250 SERIAL #18252 480V 3 PHASE,2015,6,0,0,0,,2270,2270
6690,2440,"RAYMOND 6,000# SIDELOADER MDL 71-SLTN S/N 071-99-01864/N/AUX",2015,5,0,0,0,,2281.3,2281.3
6603,27402,COMBI-LIFT 2006 10000 LB CAP S/N 6931 MDL CL20100LA55,2015,10,0,0,0,,2297.63,2297.63
3599,3200,"TORIT DONALDSON ECB-6 DUST COLLECTOR  S/N: 1G264079, FOR BURNING AREA",2015,4,0,0,0,,2307.6,2307.6
6645,27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/N 5349",2015,4,0,0,0,,2320.66,2320.66
6674,4700,"SILENT LIFT HOIST S/N 17023 MOD# FKS 15 RATING 11/65  30,000 LB",2015,10,0,0,0,,2325.92,2325.92
5015,4700,HERR-VOSS CUT TO LENGTH LINE,2015,4,0,0,0,,2338.7,2338.7
3463,3200,"GENERAL SUPPORT EQUIP. @ 3200--AS AIR HOSES, WATER HOSES, MISC HAND TOOLS",2015,12,0,0,0,,2356.63,2356.63
6553,2440,PETERBUILT 2002 LIC# YAFD402 MDL# 330 VIN# 2XPNAZ7X82M580905,2015,1,0,0,0,0,2357.96,2357.96
6693,27402,"HYSTER 2005, 10000 LB CAP. MDL S155XL2 S/N C024V01767B, M03579",2015,4,0,0,0,,2367.73,2367.73
6654,2958,"HYSTER 1998 6000 LB CAP FORKLIFT H60XM S/N D177B44951V 5000 HRS, M03681",2015,5,0,0,0,,2377.15,2377.15
1043,3317,"ALLTRA CNC PLASMA CUTTING TABLE, MDL PG14-10, S/N 5436 ",2015,1,0,0,0,0,2381.7,2381.7
4676,2440,"METLSAW PRECISION PLATE SAW 8" CAP. MDL NF 1214-T8 S/N 145""ETLSAW PRECISION PLATE SAW 8",2015,8,0,0,0,,2383.99,2383.99
6655,27402,COMBI-LIFT 2006 10000 LB CAP S/N 6930 MDL CL20100LA55,2015,12,0,0,0,,2400.68,2400.68
6550,27402,1999 INTERNATIONAL LIC# B27933P VIN# 2HSFPAEN9XC023593,2015,6,0,0,0,,2446.5,2446.5
6497,27402,"GREAT DANE TRAILER 45' X 96" LIC# 46159V VIN# 1GRDM9020MM054804 1991""REAT DANE TRAILER 45' X 96" LIC# 46159V ""EAT DANE TRAI",2015,3,0,0,0,,2451.86,2451.86
6632,27402,"COMBILIFT 2005 MDL CL22100LA47, 1000 LB CAP. S/N5424",2015,4,0,0,0,,2466.5,2466.5
2407,3200,I-R 1 T AIR CRANE 16196 R0J04245V ,2015,4,0,0,0,,2468.6,2468.6
1432,3200,QUINCY AIR COMPRESSOR VARIABLE DRIVE S/N010377 MDL QNW-V-75-B,2015,7,0,0,0,,2480.85,2480.85
4665,27402,"METL-SAW 12' X 12' X 8" CAP S/N 0345 MODEL #NF1214,T8""ETL-SAW 12' X 12' X 8" CAP S/N""TL-SAW 1",2015,2,0,0,0,,2481.47,2481.47
5011,4700,"C T L LINE W/HERR-VOSS LVLR#87N1301-57 STAMCO SHEAR(CAU. REMFG.)3/8" W/ ACCES."" T L LINE ",2015,7,0,0,0,,2488.29,2488.29
6629,27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/N 5422",2015,4,0,0,0,,2492.13,2492.13
3210,27402,MULTICAM NW CNC ROUTER TABLE W/ DEKKER VACUUM PUMPS & CHIP RECOVERY SYSTEM,2015,5,0,0,0,,2504.94,2504.94
5009,3405,PINES ENGR. MOD 5-12 S/N 17200-70254,2015,3,0,0,0,,2505.63,2505.63
6628,27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/NC5421 ",2015,3,0,0,0,,2518.14,2518.14
6699,27402,1997 HYSTER 8000LB CAP MDL S80 XL BCS S/ND004D036430,2015,4,0,0,0,,2527.95,2527.95
6641,27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/N 5347",2015,8,0,0,0,,2543.35,2543.35
6674,4700,"SILENT LIFT HOIST S/N 17023 MOD# FKS 15 RATING 11/65  30,000 LB",2015,4,0,0,0,,2545.7,2545.7
6603,27402,COMBI-LIFT 2006 10000 LB CAP S/N 6931 MDL CL20100LA55,2015,9,0,0,0,,2572.54,2572.54
2439,2440,YALE 5 TON OVERHEAD CRANE MDL 900821 S/N AG-082511,2015,9,0,0,0,,2578.11,2578.11
3100,27402,MACH4 3080C WATERJET SYSTEM PO M08584,2015,12,0,0,0,,2594.67,2594.67
3483,3405,"GENERAL SUPPORT EQUIP. AIR HOSES, WATER HOSES, HY-CYCLE DROP CORDS, HAND TOOLS",2015,1,0,0,0,0,2630.18,2630.18
5011,4700,"C T L LINE W/HERR-VOSS LVLR#87N1301-57 STAMCO SHEAR(CAU. REMFG.)3/8" W/ ACCES."" T L LINE ",2015,8,0,0,0,,2635,2635
6556,628,"FORD RANGER 2003, VIN# 1FTYR10DX3PB51909 LIC# B28201H",2015,9,0,0,0,,2648.08,2648.08
6533,27402,VIN# 1HSHXAHRX6J248984,2015,8,0,0,0,,2653.69,2653.69
3527,2958,GENERAL SUPPORT EQUIPMENT,2015,10,0,0,0,,2682.75,2682.75
2807,3200,LARGE T-DRILL TYPE 500,2015,8,0,0,0,,2702,2702
6632,27402,"COMBILIFT 2005 MDL CL22100LA47, 1000 LB CAP. S/N5424",2015,10,0,0,0,,2723.8,2723.8
6558,27402,2006 INTERNATIONAL 8600 TRACTOR VIN # 1HSHXAHR36J248955,2015,6,0,0,0,,2746.42,2746.42
6481,27402,"DORSE 40' X 91" FLATBED TRAILER, USED FOR SAFEBOAT OUT OF RENTON""ORSE 40' X 91" FLATBED TRAILER, USED FOR SAFEBOAT""RSE 40' X 91" FLATBED TRAILER, USED""SE 40' X 91" FLATBED T""E 40' X 91",2015,11,0,0,0,,2748.12,2748.12
6618,4700,"TOYOTA 8000 LB. 1999, MDL 52-6FGCU35-BCS S/N 62045 M105744",2015,1,0,0,0,0,2765.43,2765.43
3012,2440,CINCINNATI MOD# 5000X12 1000 SERIES HYD.,2015,10,0,0,0,,2771.82,2771.82
6480,27402,"UTILITY 40' LIC #8851 UG VIN 7L47650002 60,000 TR WT 8500, PAY LD 51,5000",2015,3,0,0,0,,2782.26,2782.26
3463,3200,"GENERAL SUPPORT EQUIP. @ 3200--AS AIR HOSES, WATER HOSES, MISC HAND TOOLS",2015,2,0,0,0,,2817.91,2817.91
6712,3200,HARLAN MODEL HTAG50/GHTK S/N 9014,2015,5,0,0,0,,2823.4,2823.4
3210,27402,MULTICAM NW CNC ROUTER TABLE W/ DEKKER VACUUM PUMPS & CHIP RECOVERY SYSTEM,2015,10,0,0,0,,2827.65,2827.65
6533,27402,VIN# 1HSHXAHRX6J248984,2015,7,0,0,0,,2828.35,2828.35
6552,2440,PETERBUILT 2002 TRACTOR MLD 330 LI# YAFD401 VIN# 2XPNAZ7X62M580904,2015,10,0,0,0,,2837.84,2837.84
3463,3200,"GENERAL SUPPORT EQUIP. @ 3200--AS AIR HOSES, WATER HOSES, MISC HAND TOOLS",2015,4,0,0,0,,2854.62,2854.62
2226,3200,HYCLE GRINDERS,2015,12,0,0,0,,2862,2862
6510,2440,"INTERNATIONAL 9100, 1999, M10559 VIN2HSFPAEN7XC023592",2015,9,0,0,0,,2875.36,2875.36
6551,27402,INTERNATIONAL 2002 LIC# B24797B VIN# 3HSCDAXN52N038348 M108671,2015,3,0,0,0,,2881.13,2881.13
6655,27402,COMBI-LIFT 2006 10000 LB CAP S/N 6930 MDL CL20100LA55,2015,4,0,0,0,,2903.68,2903.68
4404,3200,"ACW SPECIAL M-70-B. 54" X 48"""CW SPE",2015,10,0,0,0,,2920,2920
6630,27402,"COMBI-LIFT 2007 MDL CL20100LA55 10000 LB CAP S/N 7981, 3 STAGE MAST.",2015,8,0,0,0,,2924.04,2924.04
6495,27402,"TRAILMOBILE 32' TANDEM AXLE TRAILER  L/N 2016-MY, TAB# TL014758 W/6541",2015,3,0,0,0,,2959.09,2959.09
6628,27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/NC5421 ",2015,6,0,0,0,,3005.93,3005.93
6645,27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/N 5349",2015,12,0,0,0,,3045.95,3045.95
6541,27402,2001 INTERNATIONAL LIC# B31622L MDL 8100 VIN 1HSHBAHNX1H265587,2015,12,0,0,0,,3066.93,3066.93
5811,3405,WESTCOAST 2285 (OFFICE HEAT),2015,11,0,0,0,,3088.01,3088.01
3463,3200,"GENERAL SUPPORT EQUIP. @ 3200--AS AIR HOSES, WATER HOSES, MISC HAND TOOLS",2015,5,0,0,0,,3089.21,3089.21
3210,27402,MULTICAM NW CNC ROUTER TABLE W/ DEKKER VACUUM PUMPS & CHIP RECOVERY SYSTEM,2015,8,0,0,0,,3090.15,3090.15
5011,4700,"C T L LINE W/HERR-VOSS LVLR#87N1301-57 STAMCO SHEAR(CAU. REMFG.)3/8" W/ ACCES."" T L LINE ",2015,10,0,0,0,,3100,3100
6499,27402,"UTILITY 45' X 102 " CURTAIN VAN M104536 1UYFS2462EA178302""TILITY 45' X 102 " CURTAIN VAN M104536""ILITY 45' X 102 " CU""LIT",2015,11,0,0,0,,3101.43,3101.43
5218,3200,"ERIE HYDRAULIC PRESS, 1970, 900 TON, 36" STROKE, 26" RAM, PO M108039""RIE HYDRAULIC PRESS, 1970, 9",2015,9,0,0,0,,3124.25,3124.25
3563,4700,GENERAL SUPPORT @ 4700 COLORADO AVE S,2015,6,0,0,0,,3126.89,3126.89
3006,3317,"PACIFIC SHEAR #510764  5/8" X 20' MILD STEEL 1/2" S/S/""ACIFIC SHEAR #510764  5/8" ""C",2015,10,0,0,0,,3221.42,3221.42
6482,2440,"TAUTLINER WIDE-FRAME DUAL AXLE SEMI- TRAILER,MOD.TS2W,#1UYTS2454GC7985 01",2015,3,0,0,0,,3255.78,3255.78
6545,27402,1998 INTERNATIONAL VIN #2HSFPANXWC062882 LIC# A31711P,2015,6,0,0,0,,3288.54,3288.54
2412,3200,HARRINGTON 1 TON AIR HOIST AND TROLLEY,2015,10,0,0,0,,3292.41,3292.41
4666,27402,HE&M HYDRAULIC BAND SAW  S/N 600598 MODEL #H130HA-DC,2015,3,0,0,0,,3295.7,3295.7
6641,27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/N 5347",2015,11,0,0,0,,3298.85,3298.85
5011,4700,"C T L LINE W/HERR-VOSS LVLR#87N1301-57 STAMCO SHEAR(CAU. REMFG.)3/8" W/ ACCES."" T L LINE ",2015,4,0,0,0,,3330,3330
6510,2440,"INTERNATIONAL 9100, 1999, M10559 VIN2HSFPAEN7XC023592",2015,4,0,0,0,,3334.97,3334.97
3483,3405,"GENERAL SUPPORT EQUIP. AIR HOSES, WATER HOSES, HY-CYCLE DROP CORDS, HAND TOOLS",2015,7,0,0,0,,3368.4,3368.4
6629,27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/N 5422",2015,7,0,0,0,,3473.46,3473.46
3463,3200,"GENERAL SUPPORT EQUIP. @ 3200--AS AIR HOSES, WATER HOSES, MISC HAND TOOLS",2015,8,0,0,0,,3492.4,3492.4
1203,3200,PACIFIC 3661 HYDRAULIC,2015,2,0,0,0,,3499.13,3499.13
3011,27402,"CINCINNATI MOD# 2CC12, 1/4" X 12' S/N 43941  W/ACCESSORIES""INCINNATI MOD# 2CC12, 1/4" X 12""NCINN",2015,11,0,0,0,,3518.65,3518.65
3563,4700,GENERAL SUPPORT @ 4700 COLORADO AVE S,2015,9,0,0,0,,3545.88,3545.88
6628,27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/NC5421 ",2015,7,0,0,0,,3552.55,3552.55
3210,27402,MULTICAM NW CNC ROUTER TABLE W/ DEKKER VACUUM PUMPS & CHIP RECOVERY SYSTEM,2015,7,0,0,0,,3593.01,3593.01
4677,27402,AMADA BAND SAW HA400W S/N 45650215,2015,3,0,0,0,,3600.99,3600.99
6650,3200,MITSUBISHI 5300 LB CAP FORKLIFT MDL  FGC30,2015,3,10.75,0,199.97,,3456.33,3656.3
4682,27402,AMADA HORRIZONTAL BANDSAW TYPE VII MDL HA407W S/N 45731024 M02879,2015,3,0,0,0,,3733.63,3733.63
6641,27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/N 5347",2015,2,0,0,0,,3754.04,3754.04
1043,3317,"ALLTRA CNC PLASMA CUTTING TABLE, MDL PG14-10, S/N 5436 ",2015,7,0,0,0,,3800.11,3800.11
6552,2440,PETERBUILT 2002 TRACTOR MLD 330 LI# YAFD401 VIN# 2XPNAZ7X62M580904,2015,8,0,0,0,,3816.35,3816.35
4665,27402,"METL-SAW 12' X 12' X 8" CAP S/N 0345 MODEL #NF1214,T8""ETL-SAW 12' X 12' X 8" CAP S/N""TL-SAW 1",2015,9,0,0,0,,3885.88,3885.88
6603,27402,COMBI-LIFT 2006 10000 LB CAP S/N 6931 MDL CL20100LA55,2015,4,0,0,0,,3922.06,3922.06
2226,3200,HYCLE GRINDERS,2015,5,0,0,0,,3923.37,3923.37
6551,27402,INTERNATIONAL 2002 LIC# B24797B VIN# 3HSCDAXN52N038348 M108671,2015,10,0,0,0,,3940.11,3940.11
