PART #,REMARKS,YEAR,MONTH,MTH.LBR.HR,MTH.LAB.OVER.HR,MTH.LAB.AMT,YTD.OVERHEAD,TOTAL.MATERIAL,TOTAL
3200,"ERIE HYDRAULIC PRESS, 1970, 900 TON, 36"" STROKE, 26"" RAM, PO M108039",2015,9,0,0,0,,3124.25,3124.25
4700,GENERAL SUPPORT @ 4700 COLORADO AVE S,2015,6,0,0,0,,3126.89,3126.89
3317,"PACIFIC SHEAR #510764  5/8"" X 20' MILD STEEL 1/2"" S/S/",2015,10,0,0,0,,3221.42,3221.42
2440,"TAUTLINER WIDE-FRAME DUAL AXLE SEMI- TRAILER,MOD.TS2W,#1UYTS2454GC7985 01",2015,3,0,0,0,,3255.78,3255.78
27402,1998 INTERNATIONAL VIN #2HSFPANXWC062882 LIC# A31711P,2015,6,0,0,0,,3288.54,3288.54
3200,HARRINGTON 1 TON AIR HOIST AND TROLLEY,2015,10,0,0,0,,3292.41,3292.41
27402,HE&M HYDRAULIC BAND SAW  S/N 600598 MODEL #H130HA-DC,2015,3,0,0,0,,3295.7,3295.7
27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/N 5347",2015,11,0,0,0,,3298.85,3298.85
4700,"C T L LINE W/HERR-VOSS LVLR#87N1301-57 STAMCO SHEAR(CAU. REMFG.)3/8"" W/ ACCES.",2015,4,0,0,0,,3330,3330
2440,"INTERNATIONAL 9100, 1999, M10559 VIN2HSFPAEN7XC023592",2015,4,0,0,0,,3334.97,3334.97
3405,"GENERAL SUPPORT EQUIP. AIR HOSES, WATER HOSES, HY-CYCLE DROP CORDS, HAND TOOLS",2015,7,0,0,0,,3368.4,3368.4
27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/N 5422",2015,7,0,0,0,,3473.46,3473.46
3200,"GENERAL SUPPORT EQUIP. @ 3200--AS AIR HOSES, WATER HOSES, MISC HAND TOOLS",2015,8,0,0,0,,3492.4,3492.4
3200,PACIFIC 3661 HYDRAULIC,2015,2,0,0,0,,3499.13,3499.13
27402,"CINCINNATI MOD# 2CC12, 1/4"" X 12' S/N 43941  W/ACCESSORIES",2015,11,0,0,0,,3518.65,3518.65
4700,GENERAL SUPPORT @ 4700 COLORADO AVE S,2015,9,0,0,0,,3545.88,3545.88
27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/NC5421 ",2015,7,0,0,0,,3552.55,3552.55
27402,MULTICAM NW CNC ROUTER TABLE W/ DEKKER VACUUM PUMPS & CHIP RECOVERY SYSTEM,2015,7,0,0,0,,3593.01,3593.01
27402,AMADA BAND SAW HA400W S/N 45650215,2015,3,0,0,0,,3600.99,3600.99
3200,MITSUBISHI 5300 LB CAP FORKLIFT MDL  FGC30,2015,3,10.75,0,199.97,,3456.33,3656.3
27402,AMADA HORRIZONTAL BANDSAW TYPE VII MDL HA407W S/N 45731024 M02879,2015,3,0,0,0,,3733.63,3733.63
27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/N 5347",2015,2,0,0,0,,3754.04,3754.04
3317,"ALLTRA CNC PLASMA CUTTING TABLE, MDL PG14-10, S/N 5436 ",2015,7,0,0,0,,3800.11,3800.11
2440,PETERBUILT 2002 TRACTOR MLD 330 LI# YAFD401 VIN# 2XPNAZ7X62M580904,2015,8,0,0,0,,3816.35,3816.35
27402,"METL-SAW 12' X 12' X 8"" CAP S/N 0345 MODEL #NF1214,T8",2015,9,0,0,0,,3885.88,3885.88
27402,COMBI-LIFT 2006 10000 LB CAP S/N 6931 MDL CL20100LA55,2015,4,0,0,0,,3922.06,3922.06
3200,HYCLE GRINDERS,2015,5,0,0,0,,3923.37,3923.37
27402,INTERNATIONAL 2002 LIC# B24797B VIN# 3HSCDAXN52N038348 M108671,2015,10,0,0,0,,3940.11,3940.11
27402,MACH4 3080C WATERJET SYSTEM PO M08584,2015,3,0,0,0,,4072.39,4072.39
27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/N 5422",2015,8,0,0,0,,4116.62,4116.62
27402,"METL-SAW 2' X 12' X 8"" S/N 0428 MODEL CS214-T8",2015,4,0,0,0,,4124.6,4124.6
3200,"GENERAL SUPPORT EQUIP. @ 3200--AS AIR HOSES, WATER HOSES, MISC HAND TOOLS",2015,7,0,0,0,,4170.57,4170.57
27402,GENERAL SUPPORT FOR 27402,2015,5,0,0,0,,4256.63,4256.63
27402,"INTERNATIONAL TRACTOR 9200, 2006 2HSCEAPR26H234464, M07143",2015,7,0,0,0,,4268.49,4268.49
27402,MULTICAM NW CNC ROUTER TABLE W/ DEKKER VACUUM PUMPS & CHIP RECOVERY SYSTEM,2015,12,0,0,0,,4269.17,4269.17
27402,1999 INTERNATIONAL 2HSFPAENOXC02591 LIC#A21146U,2015,12,0,0,0,,4302.73,4302.73
27402,1999 INTERNATIONAL 2HSFPAENOXC02591 LIC#A21146U,2015,5,0,0,0,,4362.59,4362.59
27402,1HTSDAAN8XH651646 LIC. C39159D,2015,9,0,0,0,,4422.57,4422.57
27402,"COMET 48' X 102"" CURTAIN TRAILER 1993 VIN #1C0F48022PS039557 LIC #4741TL",2015,4,0,0,0,,4444.89,4444.89
3200,I-R 1 T AIR CRANE 16196 R0J04245V ,2015,10,0,0,0,,4459.84,4459.84
2440,1996 FOR LA9000 LIC# LACH558 VIN# 1FTYS95L8TVA08374,2015,7,0,0,0,,4520.35,4520.35
27402,VIN# 1HSHXAHRX6J248984,2015,4,0,0,0,,4610.11,4610.11
3317,"ALLTRA CNC PLASMA CUTTING TABLE, MDL PG14-10, S/N 5436 ",2015,4,0,0,0,,4670.09,4670.09
27402,"INTERNATIONAL TRACTOR 9200, 2006 2HSCEAPR26H234464, M07143",2015,4,0,0,0,,4683.56,4683.56
2440,PETERBUILT 2002 TRACTOR MLD 330 LI# YAFD401 VIN# 2XPNAZ7X62M580904,2015,12,0,0,0,,4759.16,4759.16
4700,"C T L LINE W/HERR-VOSS LVLR#87N1301-57 STAMCO SHEAR(CAU. REMFG.)3/8"" W/ ACCES.",2015,6,0,0,0,,4783.01,4783.01
27402,"DORSE 40' X 91"" FLATBED TRAILER, USED FOR SAFEBOAT OUT OF RENTON",2015,3,0,0,0,,4878.51,4878.51
4700,"C T L LINE W/HERR-VOSS LVLR#87N1301-57 STAMCO SHEAR(CAU. REMFG.)3/8"" W/ ACCES.",2015,12,0,0,0,,4883,4883
27402,GENERAL BAR CODE SUPPORT FOR 27402,2015,7,0,0,0,,5035.97,5035.97
2440,1996 FOR LA9000 LIC# LACH558 VIN# 1FTYS95L8TVA08374,2015,5,0,0,0,,5188.02,5188.02
27402,GENERAL BAR CODE SUPPORT FOR 27402,2015,8,0,0,0,,5250.53,5250.53
27402,MACH4 3080C WATERJET SYSTEM PO M08584,2015,5,0,0,0,,5406.39,5406.39
27402,"COMBI-LIFT 2007 MDL CL20100LA55 10000 LB CAP S/N 7981, 3 STAGE MAST.",2015,12,0,0,0,,5441.54,5441.54
3317,"ALLTRA CNC PLASMA CUTTING TABLE, MDL PG14-10, S/N 5436 ",2015,6,0,0,0,,5537.23,5537.23
27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/N 5349",2015,7,0,0,0,,5622.19,5622.19
27402,MACH4 3080C WATERJET SYSTEM PO M08584,2015,2,0,0,0,,5760.07,5760.07
4700,HERR-VOSS CUT TO LENGTH LINE,2015,5,0,0,0,,5932.53,5932.53
27402,"COMBILIFT 2005 MDL CL22100LA47, 10000 LB CAP. S/NC5421 ",2015,4,0,0,0,,5990.03,5990.03
2440,PETERBUILT 2002 LIC# YAFD402 MDL# 330 VIN# 2XPNAZ7X82M580905,2015,8,0,0,0,,6030.2,6030.2
27402,VIN# 1HSHXAHRX6J248984,2015,12,0,0,0,,6054.81,6054.81
3200,PH CONTROL SYSTEM AT 3200,2015,8,0,0,0,,6158.43,6158.43
27402,"12' CINCINNATI HYDRAULIC SHEAR, MDL 750HS-12, S,N 054498, M05452",2015,10,0,0,0,,6296.4,6296.4
27402,GENERAL SUPPORT FOR 27402,2015,9,0,0,0,,6335.46,6335.46
3200,"GENERAL SUPPORT EQUIP. @ 3200--AS AIR HOSES, WATER HOSES, MISC HAND TOOLS",2015,9,0,0,0,,6699.12,6699.12
3200,"GENERAL SUPPORT EQUIP. @ 3200--AS AIR HOSES, WATER HOSES, MISC HAND TOOLS",2015,1,0,0,0,0,6807.42,6807.42
4700,GENERAL SUPPORT @ 4700 COLORADO AVE S,2015,11,0,0,0,,6826.88,6826.88
27402,"METL-SAW 12' X 12' X 8"" CAP S/N 0345 MODEL #NF1214,T8",2015,11,0,0,0,,6898.98,6898.98
2440,1996 FOR LA9000 LIC# LACH558 VIN# 1FTYS95L8TVA08374,2015,11,0,0,0,,6984.33,6984.33
4700,GENERAL SUPPORT @ 4700 COLORADO AVE S,2015,1,0,0,0,0,7024.81,7024.81
27402,1HTSDAAN8XH651646 LIC. C39159D,2015,7,0,0,0,,7159.9,7159.9
4700,"C T L LINE W/HERR-VOSS LVLR#87N1301-57 STAMCO SHEAR(CAU. REMFG.)3/8"" W/ ACCES.",2015,3,0,0,0,,7386.7,7386.7
3200,PACIFIC 3661 HYDRAULIC,2015,6,0,0,0,,7394,7394
3317,"ALLTRA CNC PLASMA CUTTING TABLE, MDL PG14-10, S/N 5436 ",2015,9,0,0,0,,7718.66,7718.66
27402,GENERAL SUPPORT FOR 27402,2015,12,0,0,0,,7840.66,7840.66
27402,GENERAL SUPPORT FOR 27402,2015,2,0,0,0,,8005.17,8005.17
4700,HERR-VOSS CUT TO LENGTH LINE,2015,12,0,0,0,,8122.13,8122.13
4700,GENERAL SUPPORT @ 4700 COLORADO AVE S,2015,3,0,0,0,,8819.57,8819.57
27402,"METL-SAW 12' X 12' X 8"" CAP S/N 0345 MODEL #NF1214,T8",2015,12,0,0,0,,9076.58,9076.58
3405,MANUFACTURING: 30041.3 SQ. FT.  WAREHOUSE:26288.5 SQ. FT.,2015,10,0,0,0,,9088.5,9088.5
3405,"GENERAL SUPPORT EQUIP. AIR HOSES, WATER HOSES, HY-CYCLE DROP CORDS, HAND TOOLS",2015,3,0,0,0,,9281.88,9281.88
27402,2003 INTERNATIONAL TRACTOR LIC # B69067G VIN # 2HSCAAPN43C060790,2015,4,0,0,0,,9935.34,9935.34
3200,PACIFIC 3661 HYDRAULIC,2015,1,0,0,0,0,9950.65,9950.65
3200,"GENERAL SUPPORT EQUIP. @ 3200--AS AIR HOSES, WATER HOSES, MISC HAND TOOLS",2015,10,0,0,0,,10089.68,10089.68
4700,HERR-VOSS CUT TO LENGTH LINE,2015,6,0,0,0,,10894.17,10894.17
27402,2006 INTERNATIONAL 8600 TRACTOR VIN # 1HSHXAHR36J248955,2015,3,0,0,0,,11012.17,11012.17
27402,"CINCINNATI 12' SHEAR MDL 2512, S/N54181",2015,10,0,0,0,,11643.53,11643.53
4700,"HYSTER S150A 15,000 LB CAP FORKLIFT S/NA024D3784Y",2015,12,0,0,0,,12312.41,12312.41
4700,"HYSTER 2004, 7950 LB. CAP. FORKLIFT MDL S80XM-BCS, S/N F004V01868B",2015,7,0,0,0,,13407.87,13407.87
27402,"METL-SAW 2' X 12' X 8"" S/N 0428 MODEL CS214-T8",2015,3,0,0,0,,13481,13481
4700,GENERAL SUPPORT @ 4700 COLORADO AVE S,2015,10,0,0,0,,13717.39,13717.39
4700,HERR-VOSS CUT TO LENGTH LINE,2015,10,0,0,0,,15365.5,15365.5
27402,GENERAL SUPPORT FOR 27402,2015,11,0,0,0,,15776.41,15776.41
4700,HERR-VOSS CUT TO LENGTH LINE,2015,8,0,0,0,,16004,16004
27402,GENERAL SUPPORT FOR 27402,2015,7,0,0,0,,17161.3,17161.3
27402,GENERAL SUPPORT FOR 27402,2015,10,0,0,0,,18902.49,18902.49
27402,GENERAL SUPPORT FOR 27402,2015,3,0,0,0,,20082.23,20082.23
27402,GENERAL SUPPORT FOR 27402,2015,6,0,0,0,,20336.16,20336.16
3200,"GENERAL SUPPORT EQUIP. @ 3200--AS AIR HOSES, WATER HOSES, MISC HAND TOOLS",2015,11,0,0,0,,20446.71,20446.71
27402,COMBI-LIFT 2006 10000 LB CAP S/N 6931 MDL CL20100LA55,2015,12,0,0,0,,20474.35,20474.35
4700,HERR-VOSS CUT TO LENGTH LINE,2015,7,0,0,0,,20570.95,20570.95
4700,HERR-VOSS CUT TO LENGTH LINE,2015,11,0,0,0,,20657.04,20657.04
1333,GENERAL SUPPORT FOR SAN DIEGO,2015,10,0,0,0,,20686.76,20686.76
1333,GENERAL SUPPORT FOR SAN DIEGO,2015,11,0,0,0,,20963.44,20963.44
3200,"GENERAL SUPPORT EQUIP. @ 3200--AS AIR HOSES, WATER HOSES, MISC HAND TOOLS",2015,6,0,0,0,,22341.67,22341.67
4700,HERR-VOSS CUT TO LENGTH LINE,2015,1,0,0,0,0,25401.46,25401.46
3200,"GENERAL SUPPORT EQUIP. @ 3200--AS AIR HOSES, WATER HOSES, MISC HAND TOOLS",2015,3,0,0,0,,29664.13,29664.13
27402,GENERAL SUPPORT FOR 27402,2015,1,0,0,0,0,31663.1,31663.1
4700,HERR-VOSS CUT TO LENGTH LINE,2015,3,0,0,0,,32038.19,32038.19
27402,GENERAL SUPPORT FOR 27402,2015,4,0,0,0,,37314.51,37314.51
3200,PACIFIC 3661 HYDRAULIC,2015,3,0,0,0,,40423.72,40423.72
1333,GENERAL SUPPORT FOR SAN DIEGO,2017,8,0,0,0,,-90205.11,-90205.11
3200,I-R 1 T AIR CRANE 16196 R0J04245V ,2017,11,0,0,0,,-3109.6,-3109.6
3200,I-R 1 T AIR CRANE 16196 R0J04245V ,2017,12,0,0,0,,-893.18,-893.18
3200,COINING PRESS SERIAL #1696,2017,10,0,0,0,,-565.39,-565.39
3200,PH CONTROL SYSTEM AT 3200,2017,7,0,0,0,,-462,-462
27402,"INTERNATIONAL TRACTOR 9200, 2006 2HSCEAPR26H234464, M07143",2017,6,0,0,0,,-433.77,-433.77
4700,0,2017,9,0,0,0,,-11.72,-11.72
3200,"KOMATSU 2000, 4670 LB CAP FORKLIFT S/N508586A MDL FG25ST-12H",2017,12,0.25,0,5.6,,0,5.6
3200,HORIZONTAL SLUDGE PRESS,2017,9,0,0,0,,8.1,8.1
3200,"KOMATSU 2000, 4670 LB CAP FORKLIFT S/N508586A MDL FG25ST-12H",2017,10,1,0,18.76,,0,18.76
3200,ROL-LIFT 783,2017,9,0,0,0,,20.07,20.07
27402,10 PAD ACCO VACU-LIFT  MOD XB3200-14-4-3-8 B10,2017,9,0,0,0,,20.4,20.4
3200,S/N: D-63877 W/CHARGER 13,2017,3,0,0,0,,21.09,21.09
3200,8196/300 SN #4167 GEIT NDT-U STANDARD INDUSTRIAL X-RAY PROCESSOR,2017,3,0,0,0,,22.39,22.39
628,"RIDGID PIPE THREADER MDL 535, S/N 357569 FROM PORTLAND",2017,9,0,0,0,,24.2,24.2
3200,"TRANSCELL 5000 LB CAP SCALE, MDL T1-500- SL S/N 7D460190003189 ",2017,4,0,0,0,,26.66,26.66
3200,"TRANSCELL 5000 LB CAP SCALE, MDL T1-500- SL S/N 7D460190003189 ",2017,10,0,0,0,,26.66,26.66
3200,CHATILLON 200 LB CAP S/N 231193 P-0720,2017,4,0,0,0,,26.67,26.67
3200,CHATILLON 200 LB CAP S/N 231193 P-0720,2017,10,0,0,0,,26.67,26.67
3200,"TYREL 10,000 LB CAP SCALE  SHIPPING",2017,4,0,0,0,,26.67,26.67
3200,"TYREL 10,000 LB CAP SCALE  SHIPPING",2017,10,0,0,0,,26.67,26.67
3405,ELLIOTT TOOL TECH. ELECTRONIC TORQUE CONTROLLER W/2 MILLWAKE TUBE ROLLERS,2017,2,0,0,0,,27.41,27.41
27402,"6"" Vernier Caliper",2017,1,0,0,0,0,27.5,27.5
27402,"SPI 0-1"" MICROMETER S/N 100483325",2017,1,0,0,0,0,27.5,27.5
2958,"STARRETT 12"" SCALE",2017,11,0,0,0,,27.5,27.5
3405,STARRETT MODEL NO. C310R-24 SN#  12/#13504130,2017,12,0,0,0,,27.5,27.5
27402,SCALE AT WATER-JET,2017,1,0,0,0,0,27.6,27.6
27402,SCALE AT WATER-JET,2017,10,0,0,0,,27.6,27.6
27402,MFG=US SCALE MDL=5H 3660 10K SN=G51313,2017,1,0,0,0,0,27.6,27.6
27402,MFG=US SCALE MDL=5H 3660 10K SN=G51313,2017,10,0,0,0,,27.6,27.6
27402,MFG=US SCALE MDL=5H 3660 5K SN=061413 1,2017,1,0,0,0,0,27.6,27.6
27402,MFG=US SCALE MDL=5H 3660 5K SN=061413 1,2017,10,0,0,0,,27.6,27.6
27402,"TRANSCELL 10,000 LB FLOOR SCALE S/N32JTA394",2017,1,0,0,0,0,27.61,27.61
27402,"TRANSCELL 10,000 LB FLOOR SCALE S/N32JTA394",2017,10,0,0,0,,27.61,27.61
27402,"RICE LAKE 10,000 LB FLOOR SCALE S/N B65477",2017,1,0,0,0,0,27.61,27.61
27402,"RICE LAKE 10,000 LB FLOOR SCALE S/N B65477",2017,10,0,0,0,,27.61,27.61
27402,"PORTA WEIGH MOD# MSI-4260 S/N 2015-10030 CAP: 10,000# PHILLIPS SCALE CO.",2017,1,0,0,0,0,27.61,27.61
27402,"PORTA WEIGH MOD# MSI-4260 S/N 2015-10030 CAP: 10,000# PHILLIPS SCALE CO.",2017,10,0,0,0,,27.61,27.61
27402,1000 # CAP SCALE W/PORTA-TRONIC 800 9 X 25 BASE  W/GE 600 EXB INDICATOR,2017,1,0,0,0,0,27.61,27.61
27402,1000 # CAP SCALE W/PORTA-TRONIC 800 9 X 25 BASE  W/GE 600 EXB INDICATOR,2017,10,0,0,0,,27.61,27.61
27402,1000 # CAP SCALE  W/PORTA-TRONIC 800 19 X 25 BASE W/GE 600 INDICATOR,2017,1,0,0,0,0,27.61,27.61
27402,1000 # CAP SCALE  W/PORTA-TRONIC 800 19 X 25 BASE W/GE 600 INDICATOR,2017,10,0,0,0,,27.61,27.61
27402,1000 # CAP SCALE  W/PORTA-TRONIC 800 19 X 25 BASE  W/GE 600 INDICATOR,2017,1,0,0,0,0,27.61,27.61
27402,1000 # CAP SCALE  W/PORTA-TRONIC 800 19 X 25 BASE  W/GE 600 INDICATOR,2017,10,0,0,0,,27.61,27.61
27402,"GSE PORTABLE SCALE SYSTEM BATTERY PWR, MDL 450",2017,1,0,0,0,0,27.61,27.61
27402,"GSE PORTABLE SCALE SYSTEM BATTERY PWR, MDL 450",2017,10,0,0,0,,27.61,27.61
27402,GENERAL 2000 LB. CAP PORTABLE SCALE MDL. PORTA-TRONIC 800 S/N 008055,2017,1,0,0,0,0,27.61,27.61
27402,GENERAL 2000 LB. CAP PORTABLE SCALE MDL. PORTA-TRONIC 800 S/N 008055,2017,10,0,0,0,,27.61,27.61
27402,"UNITEC 5' X 5' SCALE, 10,000 LB CAP. S/N 22349",2017,1,0,0,0,0,27.61,27.61
27402,"UNITEC 5' X 5' SCALE, 10,000 LB CAP. S/N 22349",2017,10,0,0,0,,27.61,27.61
27402,DORAN 150 LB. DIGITAL BENCH SCALE SOUTH MIDDLE UPS AREA,2017,1,0,0,0,0,27.61,27.61
27402,DORAN 150 LB. DIGITAL BENCH SCALE SOUTH MIDDLE UPS AREA,2017,10,0,0,0,,27.61,27.61
27402,GSE SAWHORSE SCALE 5000 LB CAP MDL 350 S/N 530680 AT SHEAR #3011,2017,1,0,0,0,0,27.61,27.61
27402,GSE SAWHORSE SCALE 5000 LB CAP MDL 350 S/N 530680 AT SHEAR #3011,2017,10,0,0,0,,27.61,27.61
27402,"GSE SAWHORSE SCALE 10,000 LB CAP MOD 350 S/N 530754",2017,1,0,0,0,0,27.61,27.61
27402,"GSE SAWHORSE SCALE 10,000 LB CAP MOD 350 S/N 530754",2017,10,0,0,0,,27.61,27.61
27402,OHAUS 120 LB CAP X .2 LBS SCALE S/N0016920-6DE,2017,1,0,0,0,0,27.61,27.61
27402,OHAUS 120 LB CAP X .2 LBS SCALE S/N0016920-6DE,2017,10,0,0,0,,27.61,27.61
27402,"GSE SAWHORSE SCALE, 5000 LB. CAP. W/GSE 350 CONTROLLER S/N 082407-1",2017,1,0,0,0,0,27.61,27.61
27402,"GSE SAWHORSE SCALE, 5000 LB. CAP. W/GSE 350 CONTROLLER S/N 082407-1",2017,10,0,0,0,,27.61,27.61
27402,"GSE SAWHORSE SCALE, 5000 LB. CAP. W/GSE 350 CONTROLLER S/N 082407-2",2017,1,0,0,0,0,27.61,27.61
27402,"GSE SAWHORSE SCALE, 5000 LB. CAP. W/GSE 350 CONTROLLER S/N 082407-2",2017,10,0,0,0,,27.61,27.61
27402,"SALTER BRECKNELL 10,000 LB CAP SAWHORSE SCALE MDL 200, PO M05060",2017,1,0,0,0,0,27.61,27.61
27402,"SALTER BRECKNELL 10,000 LB CAP SAWHORSE SCALE MDL 200, PO M05060",2017,10,0,0,0,,27.61,27.61
27402,SALER BRECKNELL 10000 LB CAP SAWHORSE SCALE MDL 200 M123952,2017,1,0,0,0,0,27.61,27.61
27402,SALER BRECKNELL 10000 LB CAP SAWHORSE SCALE MDL 200 M123952,2017,10,0,0,0,,27.61,27.61
27402,"SALTER BRICKNELL 10000 CAP SAWHORSE  SCALE MDL 200, S/N 7E190090000986",2017,1,0,0,0,0,27.61,27.61
27402,"SALTER BRICKNELL 10000 CAP SAWHORSE  SCALE MDL 200, S/N 7E190090000986",2017,10,0,0,0,,27.61,27.61
27402,BENCH SCALE 150#CAP SN#ADV2770451-2BD,2017,1,0,0,0,0,27.61,27.61
27402,BENCH SCALE 150#CAP SN#ADV2770451-2BD,2017,10,0,0,0,,27.61,27.61
27402,"SALTER BRICKNELL 10000 CAP SAWHORSE SCALE MDL 200, S/N 7E190090000836",2017,1,0,0,0,0,27.61,27.61
27402,"SALTER BRICKNELL 10000 CAP SAWHORSE SCALE MDL 200, S/N 7E190090000836",2017,10,0,0,0,,27.61,27.61
3200,T-DRILL T-150 MDL TEC-150 11-8 0800MM,2017,8,0,0,0,,27.61,27.61
3405,ELLIOTT TOOL TECH. ELECTRONIC TORQUE CONTROLLER W/2 MILLWAKE TUBE ROLLERS,2017,4,0,0,0,,27.97,27.97
3200,CHATILLON 200 LB CAP S/N 231193 P-0720,2017,8,0,0,0,,29.36,29.36
3200,"TYREL 10,000 LB CAP SCALE  SHIPPING",2017,8,0,0,0,,29.36,29.36
3200,"TRANSCELL 5000 LB CAP SCALE, MDL T1-500- SL S/N 7D460190003189 ",2017,8,0,0,0,,29.36,29.36
27402,"DORSEY 48' X 102"" CURTAIN VAN 1994 VIN #1DTP80120RP033650 LIC# 4739TL",2017,7,0,0,0,,29.7,29.7
3200,8196/300 SN #4167 GEIT NDT-U STANDARD INDUSTRIAL X-RAY PROCESSOR,2017,1,0,0,0,0,30.2,30.2
27402,MFG=US SCALE MDL=5H 3660 10K SN=G51313,2017,8,0,0,0,,30.47,30.47
27402,MFG=US SCALE MDL=5H 3660 5K SN=061413 1,2017,8,0,0,0,,30.47,30.47
27402,"TRANSCELL 10,000 LB FLOOR SCALE S/N32JTA394",2017,8,0,0,0,,30.48,30.48
27402,"RICE LAKE 10,000 LB FLOOR SCALE S/N B65477",2017,8,0,0,0,,30.48,30.48
27402,"PORTA WEIGH MOD# MSI-4260 S/N 2015-10030 CAP: 10,000# PHILLIPS SCALE CO.",2017,8,0,0,0,,30.48,30.48
27402,1000 # CAP SCALE W/PORTA-TRONIC 800 9 X 25 BASE  W/GE 600 EXB INDICATOR,2017,8,0,0,0,,30.48,30.48
27402,1000 # CAP SCALE  W/PORTA-TRONIC 800 19 X 25 BASE W/GE 600 INDICATOR,2017,8,0,0,0,,30.48,30.48
27402,1000 # CAP SCALE  W/PORTA-TRONIC 800 19 X 25 BASE  W/GE 600 INDICATOR,2017,8,0,0,0,,30.48,30.48
27402,"GSE PORTABLE SCALE SYSTEM BATTERY PWR, MDL 450",2017,8,0,0,0,,30.48,30.48
27402,GENERAL 2000 LB. CAP PORTABLE SCALE MDL. PORTA-TRONIC 800 S/N 008055,2017,8,0,0,0,,30.48,30.48
27402,DORAN 150 LB. DIGITAL BENCH SCALE SOUTH MIDDLE UPS AREA,2017,8,0,0,0,,30.48,30.48
27402,GSE SAWHORSE SCALE 5000 LB CAP MDL 350 S/N 530680 AT SHEAR #3011,2017,8,0,0,0,,30.48,30.48
27402,"GSE SAWHORSE SCALE 10,000 LB CAP MOD 350 S/N 530754",2017,8,0,0,0,,30.48,30.48
27402,OHAUS 120 LB CAP X .2 LBS SCALE S/N0016920-6DE,2017,8,0,0,0,,30.48,30.48
27402,"GSE SAWHORSE SCALE, 5000 LB. CAP. W/GSE 350 CONTROLLER S/N 082407-2",2017,8,0,0,0,,30.48,30.48
27402,"SALTER BRECKNELL 10,000 LB CAP SAWHORSE SCALE MDL 200, PO M05060",2017,8,0,0,0,,30.48,30.48
27402,SALER BRECKNELL 10000 LB CAP SAWHORSE SCALE MDL 200 M123952,2017,8,0,0,0,,30.48,30.48
27402,"SALTER BRICKNELL 10000 CAP SAWHORSE  SCALE MDL 200, S/N 7E190090000986",2017,8,0,0,0,,30.48,30.48
27402,BENCH SCALE 150#CAP SN#ADV2770451-2BD,2017,8,0,0,0,,30.48,30.48
27402,SAWHORSE SCALE 3660-5K S/N 021617-1,2017,8,0,0,0,,30.48,30.48
27402,"SALTER BRICKNELL 10000 CAP SAWHORSE SCALE MDL 200, S/N 7E190090000836",2017,8,0,0,0,,30.48,30.48
27402,SCALE AT WATER-JET,2017,8,0,0,0,,30.48,30.48
2440,"INTERNATIONAL 9100, 1999, M10559 VIN2HSFPAEN7XC023592",2017,2,0,0,0,,30.62,30.62
2440,"INTERNATIONAL 9100, 1999, M10559 VIN2HSFPAEN7XC023592",2017,3,0,0,0,,30.62,30.62
2440,1996 FOR LA9000 LIC# LACH558 VIN# 1FTYS95L8TVA08374,2017,3,0,0,0,,30.62,30.62
2440,PETERBUILT 2002 TRACTOR MLD 330 LI# YAFD401 VIN# 2XPNAZ7X62M580904,2017,2,0,0,0,,30.62,30.62
2440,PETERBUILT 2002 TRACTOR MLD 330 LI# YAFD401 VIN# 2XPNAZ7X62M580904,2017,3,0,0,0,,30.62,30.62
2440,PETERBUILT 2002 LIC# YAFD402 MDL# 330 VIN# 2XPNAZ7X82M580905,2017,3,0,0,0,,30.62,30.62
27402,VIN# 1HSHXAHRX6J248984,2017,2,0,0,0,,30.63,30.63
27402,1998 INTERNATIONAL LIC # B21675T VIN # 1HSHBAHN2XH624680 M11877,2017,2,0,0,0,,30.63,30.63
27402,1998 INTERNATIONAL LIC # B21675T VIN # 1HSHBAHN2XH624680 M11877,2017,3,0,0,0,,30.63,30.63
27402,2001 INTERNATIONAL LIC# B31622L MDL 8100 VIN 1HSHBAHNX1H265587,2017,2,0,0,0,,30.63,30.63
27402,1999 INTERNATIONAL 2HSFPAENOXC02591 LIC#A21146U,2017,2,0,0,0,,30.63,30.63
27402,1999 INTERNATIONAL 2HSFPAENOXC02591 LIC#A21146U,2017,3,0,0,0,,30.63,30.63
27402,1998 INTERNATIONAL VIN #2HSFPANXWC062882 LIC# A31711P,2017,2,0,0,0,,30.63,30.63
27402,1999 INTERNATIONAL LIC# B27933P VIN# 2HSFPAEN9XC023593,2017,2,0,0,0,,30.63,30.63
27402,1999 INTERNATIONAL LIC# B27933P VIN# 2HSFPAEN9XC023593,2017,3,0,0,0,,30.63,30.63
27402,INTERNATIONAL 2002 LIC# B24797B VIN# 3HSCDAXN52N038348 M108671,2017,2,0,0,0,,30.63,30.63
2440,"INTERNATIONAL 9100, 1999, M10559 VIN2HSFPAEN7XC023592",2017,4,0,0,0,,30.76,30.76
